CountryID,CountryName,Region,IncomeLevel,ECIID,Year,FDINet,FDIInflowstoGDP,FDIInflows,FDIOutflowsPercent,FDIOutflows,GDP,GDPGrowth,GovernmentSpending,GrossNationalSpending,InflationConsumerPrices,InflationRate,InflationPercent,MilitarySpending,GoodsNetTrade,GoodsandServicesNetTrade,TradePercent,ServicesTradedPercent,ElectricityAccess,AgriculturalCarbonDioxide,TransportCarbonDioxide,WasteCarbonDioxide,ForestArea,RenewableEnergyConsumption,TotalGreenhouseGas,LongTermExternalDebt,TotalPSD,LongTermPSD,ShortTermPSD,InterestPaymentsPercent,ExternalDebt,TotalDebt,FemaleLifeExpectancy,MaleLifeExpectancy,TotalLifeExpectancy,AdultLiteracyRate,YouthLiteracyRate,BasicDrinkingWater,SafelyManagedDrinkingWater,BasicHandwashing,PovertyRatio,NationalPovertyRatio,SocialPovertyRatio,UnemploymentwithAdvancedEducation,UnemploymentwithBasicEducation,UnemploymentWithintermediateEducation,TotalUnemployment,YouthUnemployment,ExchangeRate
NLD,Netherlands,Europe & Central Asia,High income,ECI-NLD-2023,2023,-23487737098,-26.76869828,-309007000000,-28.80339374,-332495000000,1154360000000,0.074560722,282854000000,1025430000000,3.838393543,7.343742685,7.343742685,16624820117,91986750968,128905000000,165.905457,47.07473016,,0.1846,25.4901,,,,8.432332797,,,,,,,,,,,,,,,,,,,2.737,5.739,3.216,3.537,8.249,0.924839558
NOR,Norway,Europe & Central Asia,High income,ECI-NOR-2023,2023,2100599581,2.209066995,10720841229,2.641902918,12821440809,485311000000,0.479647246,106480000000,413820000000,5.517849871,-10.6191584,-10.6191584,8668565966,78422855323,69254541831,79.66593192,22.88314455,,0.0053,13.4938,0.0512,,,10.27559273,,,,,,,,,,,,,,,,,,,2.152,9.145,2.528,3.573,11.005,10.56333333
NPL,Nepal,South Asia,Lower middle income,ECI-NPL-2023,2023,-74821496.04,0.18290154,74821496.04,,,40908073367,1.952544633,2719457944,50828698169,7.114759517,5.416145185,5.416145185,418905095.7,-10462477571,-11083390540,41.63749471,9.616985417,,0.2579,4.7638,,,,1.913848754,8817681854,17438911041,14310478754,3128432287,,6489096231,1.16,,,,,,,,,,,,,,,,,132.1154601
NRU,Nauru,East Asia & Pacific,High income,ECI-NRU-2023,2023,3108817.262,,,,,154170289.3,0.590699676,,,,5.373818333,5.373818333,,-57206447,-85262284.98,141.3598468,61.16390631,,,,,,,0.101052632,,,,,,,,,,,,,,,,,,,,,,,,1.505191066
NZL,New Zealand,East Asia & Pacific,High income,ECI-NZL-2023,2023,-3823509508,1.424419556,3592037225,-0.091790153,-231472282.5,252176000000,0.733302172,,259411000000,5.73316283,4.758549167,4.758549167,3029024715,-7429995071,-9382621040,51.02386211,13.85133421,,0.9066,15.9996,0.0021,,,16.12257089,,,,,,,,,,,,,,,,,,,,,,3.731,10.719,1.628433333
OMN,Oman,Middle East & North Africa,High income,ECI-OMN-2023,2023,-12093888166,11.47765896,12488946684,0.363068804,395058517.6,108811000000,1.310440113,,,0.950782998,-4.055925403,-4.055925403,5851755527,23844945619,17337287553,,16.52182726,,,12.2176,,,,25.23989116,,,,,,,,,,,,,,,,,,,,,,,,0.3845
PAK,Pakistan,South Asia,Lower middle income,ECI-PAK-2023,2023,-2016000000,0.606074414,2048000000,0.009469913,32000000,337912000000,-0.039692523,34827770260,363730000000,30.76812807,25.99976834,25.99976834,8521159037,-19497000000,-21646231745,28.60031125,5.084858701,,5.6201,43.3748,,,,2.150969016,110000000000,,,,,94270886268,4.82,,,,,,,,,,,,,,,,,280.3561117
PAN,Panama,Latin America & Caribbean,High income,ECI-PAN-2023,2023,-1540963317,2.792715347,2326839513,0.943222986,785876195.7,83318176900,7.399301556,10154666300,80482260000,1.486413553,1.706738314,1.706738314,,-11085272573,433166844.1,89.53306838,28.11836651,,,5.6463,,,,4.77300971,,,,,,,,,,,,,,,,,,25.4,5.418,5.065,9.485,6.678,16.734,1
PER,Peru,Latin America & Caribbean,Upper middle income,ECI-PER-2023,2023,-2442177796,1.464202455,3918253337,0.551591039,1476075541,267603000000,-0.550182306,36591177047,258859000000,6.455613484,6.566343631,6.566343631,3000769179,17677992787,10336711250,50.90950831,7.084230178,,1.1853,24.0271,0.0097,,,2.778755666,74774001689,,,,,40900997067,5.41,,,,,,,,,,,,5.335,3.588,5.888,4.899,8.904,3.74382621
PHL,Philippines,East Asia & Pacific,Lower middle income,ECI-PHL-2023,2023,-5211067619,2.0854108,9116297668,0.893346095,3905230049,437146000000,5.545851171,62289765341,498737000000,5.978025155,4.596485062,4.596485062,5451725465,-65898613214,-47199548084,67.39662044,17.82944652,,1.1389,36.4537,0.1537,,,2.229476254,101000000000,75292432789,74873074227,419358562.5,15.31,67114016936,2.68,,,,,,,,,,,,,,,,,55.63036322
PLW,Palau,East Asia & Pacific,High income,ECI-PLW-2023,2023,,,,,,281849062.5,1.877069798,,,12.79899287,8.241670466,8.241670466,,,,,,,,0.7556,,,,84.71258532,,,,,,,,,,,,,,,,,,,,,,,,1
PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,ECI-PNG-2023,2023,240725089.3,0.268723865,82576809.14,1.052098482,323301898.4,30729242919,3.035704755,,,2.298699913,-3.62211157,-3.62211157,97043687.48,7600267419,5737811843,,8.061579237,,,2.5947,0.001,,,0.927944052,14265408991,,,,,7387210105,19.43,,,,,,,,,,,,,,,,,3.589622749
POL,Poland,Europe & Central Asia,High income,ECI-POL-2023,2023,-19539000000,4.24072793,34316000000,1.826122993,14777000000,809201000000,0.138832755,153693000000,762587000000,11.5289128,9.547188625,9.547188625,31649874712,5130000000,47774000000,110.466779,21.62652609,,1.6528,67.9125,0.1963,,,9.916065626,,,,,,,,,,,,,,,,,,,1.28,4.435,3.252,2.743,11.197,4.203666667
PRI,Puerto Rico,Latin America & Caribbean,High income,ECI-PRI-2023,2023,,,,,,117902000000,0.563519427,8398200000,119417000000,,3.235459438,3.235459438,,,,101.7269383,,,,2.1984,,,,5.011088093,,,,,,,,,,,,,,,,,,,,,,,,1
PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,ECI-PRK-2023,2023,,,,,,,,,,,,,,,,,,,0.0254,4.9264,0.0112,,,3.41236293,,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,Europe & Central Asia,High income,ECI-PRT-2023,2023,-3669361254,3.357261065,9706321480,2.088459666,6038035329,289114000000,2.526281108,48793371333,286448000000,4.311281919,6.902365903,6.902365903,4223188318,-26756249722,3579764233,93.76962708,28.21143696,,0.0321,15.7814,0.2051,,,5.010751383,,,,,,,,,,,,,,,,,,,4.574,7.32,7.523,6.509,20.268,0.924839558
PRY,Paraguay,Latin America & Caribbean,Upper middle income,ECI-PRY-2023,2023,-326706488.1,0.560375887,240716542.9,-0.200180225,-85989945.23,42956263544,4.714124079,5162633990,42051378057,4.632022854,2.06875531,2.06875531,397871087.2,827913507.6,808049551.5,82.98877587,11.4781895,,0.097,7.1677,0.0001,,,6.081781423,23211361577,,,,,14153765199,4.38,,,,,,,,,,,,,,,5.794,13.176,7288.872054
PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,ECI-PSE-2023,2023,-100376299.1,0.594320376,103535364,0.018133868,3159064.923,17420800000,-5.410937,3532200000,25780000000,5.871101777,-3.903622266,-3.903622266,,-7121091901,-8223955681,86.39385103,16.55207287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PYF,French Polynesia,East Asia & Pacific,High income,ECI-PYF-2023,2023,,,14972180,,14972180,,,,,,,,,,,,,,,0.645,,,,4.889761595,,,,,,,,,,,,,,,,,,,,,,,,110.3471713
QAT,Qatar,Middle East & North Africa,High income,ECI-QAT-2023,2023,282692307.7,-0.222614822,-474175824.2,-0.089897179,-191483516.5,213003000000,1.187159912,,,3.027648992,-10.69348145,-10.69348145,,68306204110,56534775538,,34.61002693,,0.0018,14.7829,,,,58.12565511,,,,,,,,,,,,,,,,,,,,,,,,3.64
ROU,Romania,Europe & Central Asia,High income,ECI-ROU-2023,2023,-6880523040,2.482723413,8708794315,0.52126953,1828487659,350776000000,2.404271779,60118597381,367563000000,10.39718748,12.76993779,12.76993779,5610688108,-31328186563,-16939827223,83.0900674,20.3699499,,0.8442,20.7788,0.0047,,,5.553792945,,,,,,,,,,,,,,,,,,,1.574,14.272,4.872,5.592,21.801,4.574291667
RUS,Russian Federation,Europe & Central Asia,High income,ECI-RUS-2023,2023,20750800928,-0.496932674,-10045103795,0.529612318,10705697133,2021420000000,3.6,373419000000,1899600000000,,7.073601566,7.073601566,109454000000,121617000000,86344745619,41.82852518,5.819030709,,5.811,261.6207,,,,18.57826113,,,,,,,,,,,,,,,,,,,1.877,8.264,3.407,3.076,11.196,85.16200833
RWA,Rwanda,Sub-Saharan Africa,Low income,ECI-RWA-2023,2023,-459166412.3,3.257014847,459166412.3,7.09e-06,1000,14097768472,8.241287695,2333471041,16232542067,19.78954675,10.13012423,10.13012423,178588082.1,-2368759814,-2273994598,65.98404234,14.12762648,,,0.5963,,,,0.536982018,10127366897,,,,,6087020620,3.95,,,,,,,,,,,,14.177,11.862,19.222,12.352,18.257,1160.098694
SAU,Saudi Arabia,Middle East & North Africa,High income,ECI-SAU-2023,2023,3752172601,1.153918581,12319037833,1.505382854,16071210434,1067580000000,-0.754914811,249078000000,988887000000,2.327085184,-2.964886675,-2.964886675,75813333333,126908000000,79409248023,62.1270079,13.53736932,,0.2779,145.4886,,,,24.20487711,,,,,,,,,,,,,,,,,,,5.87,1.34,4.532,4.008,13.713,3.75
SDN,Sudan,Sub-Saharan Africa,Low income,ECI-SDN-2023,2023,,,,,,109266000000,-20.11157597,19039011429,109547000000,,213.7258479,213.7258479,,,,2.473728782,,,0.08,12.0563,,,,2.772459274,15364548060,,,,,21877869224,0.19,,,,,,,,,,,,,,,,,
SEN,Senegal,Sub-Saharan Africa,Lower middle income,ECI-SEN-2023,2023,,0.296066889,91331700,0.296066889,91331700,30848333084,4.584061405,4248675708,38566325067,5.939477988,3.851829192,3.851829192,448607459.8,,,71.00451869,,,0.0063,3.4308,,,,1.595551571,32825557406,,,,13.2,16004188262,9,,,,,,,,,,,,,,,,,606.5697502
SGP,Singapore,East Asia & Pacific,High income,ECI-SGP-2023,2023,-112244000000,34.94851531,175241000000,12.56357988,62997244495,501428000000,1.075031751,51279633771,313698000000,4.821467295,-3.069029944,-3.069029944,13200743481,154782000000,187333000000,311.2403336,124.3549435,,,6.7113,0.042,,,12.55399105,,,,,,,,,,,,,,,,,,,3.447,3.732,3.719,3.444,9.06,1.342766667
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,ECI-SLB-2023,2023,-72472771.55,4.830374034,78895436.24,0.393227723,6422664.687,1633319401,3.079769815,,,5.88585897,3.888994463,3.888994463,,-198687624.1,-337585981.7,,22.6170103,,,0.2141,,,,0.900994369,423404833.3,,,,,201528965.3,1.8,,,,,,,,,,,,,,,,,8.375596776
SLE,Sierra Leone,Sub-Saharan Africa,Low income,ECI-SLE-2023,2023,-201800561.3,3.147296741,201800561.3,,,6411869546,5.710021898,352895841.9,7233867713,47.64287333,29.21604884,29.21604884,22426022.27,-434541186.7,-740500848.2,55.86897635,6.102849581,,,0.526,,,,0.820009475,1344715324,,,,,1585529627,2.44,,,,,,,,,,,,,,,,,21.30487511
SLV,El Salvador,Latin America & Caribbean,Upper middle income,ECI-SLV-2023,2023,-730286689.5,1.87595294,638117023.6,-0.270962769,-92169665.85,34015620000,3.510977066,6126780000,40366490000,4.045546942,2.728845023,2.728845023,453700000,-8864731188,-6403200723,80.9228819,22.80008443,,0.1904,4.407,,,,2.068475079,18951426261,21243601246,18569851285,2673749962,13.01,13075722474,28.83,,,,90,98,,,,,,,4.01,2.485,4.449,2.992,7.231,1
SMR,San Marino,Europe & Central Asia,High income,ECI-SMR-2023,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.924709623
SOM,Somalia,Sub-Saharan Africa,Low income,ECI-SOM-2023,2023,,,,,,10968517090,4.216384326,802028890,16805834550,,4.572465613,4.572465613,143465000,,,92.68615435,,,,0.4792,,,,1.770280601,1996933695,,,,,2742955500,3.32,,,,,,,,,,,,,,,,,
SRB,Serbia,Europe & Central Asia,Upper middle income,ECI-SRB-2023,2023,-4564741075,6.013719961,4891719826,0.401976956,326978751.7,81342660752,3.847471128,13931606053,84875303650,12.37190436,13.84023214,13.84023214,2135767103,-7133656121,-3873197337,114.4939487,30.76667806,,,,,,,,45317495692,,,,,23677283314,7.86,,,,,,,,,,,,6.389,8.862,8.883,8.268,24.145,108.4026917
SSD,South Sudan,Sub-Saharan Africa,Low income,ECI-SSD-2023,2023,,,,,,,,,,2.382804348,,,1076166129,1763080000,55845000,,63.02655084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.3314295
STP,S�o Tom� and Pr�ncipe,Sub-Saharan Africa,Lower middle income,ECI-STP-2023,2023,,-0.537224965,-3647630,-0.537224965,-3647630,678976264.8,0.372252775,,,21.25891385,21.68847611,21.68847611,,,,,,,,0.1219,,,,1.314586934,370751010.9,,,,,352814411.2,0.94,,,,,,,,,,,,,,,,,22.65842479
SUR,Suriname,Latin America & Caribbean,Upper middle income,ECI-SUR-2023,2023,63478742.24,-1.536730891,-53096300.24,0.300492111,10382442,3455146281,2.539566754,,,51.58731596,32.26860649,32.26860649,,787504990.5,329714270.3,,23.29067691,,,0.8383,0.0002,,,5.943366524,3293605027,,,,,2968402591,20.62,,,,,,,,,,,,,,,,,36.77586917
SVK,Slovak Republic,Europe & Central Asia,High income,ECI-SVK-2023,2023,-87933104.5,-0.246592871,-327742481.7,-0.312753585,-415675586.2,132908000000,1.378337272,26712938232,130805000000,10.53194766,10.13649125,10.13649125,2663125916,323377659,1342263644,182.314394,19.34098584,,0.1301,7.5765,,,,8.250920442,,83041312188,74245251794,8796060394,,,,,,,,,,,,,,,2.008,38.094,5.525,5.843,19.898,0.924839558
SVN,Slovenia,Europe & Central Asia,High income,ECI-SVN-2023,2023,-618530592.5,2.093516423,1447634542,1.199019976,829103949.7,69148468417,2.112591843,13295076846,64720435509,7.446877174,10.05010575,10.05010575,907515525,469016623.7,4351480551,160.0984447,31.63547474,,0.0027,4.7757,0.0049,,,7.542463644,,,,,,,,,,,,,,,,,,,2.121,8.61,3.845,3.652,9.878,0.924839558
SWE,Sweden,Europe & Central Asia,High income,ECI-SWE-2023,2023,17510442435,3.932079431,23001110545,6.925519699,40511552980,584960000000,-0.310670185,152373000000,561696000000,8.548624897,6.149069697,6.149069697,8754872951,33751208818,25477719411,106.3660261,37.26831358,,0.0153,13.3122,0.1556,,,4.661679368,,,,,,,,,,,,,,,,,,,3.91,24.172,5.916,7.611,22.073,10.6101613
SWZ,Eswatini,Sub-Saharan Africa,Lower middle income,ECI-SWZ-2023,2023,-50785644.93,0.633205897,28132551.48,-0.509874562,-22653093.44,4442875788,5.014904713,,,,1.620228005,1.620228005,67795175.16,167360297.4,-176193859.4,,14.27820707,,,0.8525,,,,2.673371767,926069588.5,,,,,959627339.6,4.07,,,,,,,,,,,,,,,,,18.45359249
SXM,Sint Maarten (Dutch part),Latin America & Caribbean,High income,ECI-SXM-2023,2023,-45125535.8,2.780922683,45267218.41,0.008704056,141682.6145,1627776949,3.8,,,,2.023121387,2.023121387,,-927188776.1,15331593.07,,98.49652574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79
SYC,Seychelles,Sub-Saharan Africa,High income,ECI-SYC-2023,2023,-279217315.4,11.19364333,239706294.2,-1.8450591,-39511021.24,2141450171,3.161714355,456952374,2381668629,-1.035300884,-0.932509493,-0.932509493,35926984.03,-885167613,-61816229.34,183.066895,132.7539115,,,0.7064,,,,11.17697645,,,,,,,,,,,,,,,,,,,1.399,2.917,3.233,2.934,9.003,14.0181107
SYR,Syrian Arab Republic,Middle East & North Africa,Low income,ECI-SYR-2023,2023,,,,,,,,,,,,,,,,,,,0.0404,4.9685,,,,1.74660981,3501530081,,,,,4578103851,,,,,,,,,,,,,,,,,,
TCA,Turks and Caicos Islands,Latin America & Caribbean,High income,ECI-TCA-2023,2023,,,,,,1402054391,1.199996745,,,,12.7470392,12.7470392,,,,,,,,0.0362,,,,2.387549245,,,,,,,,,,,,,,,,,,,,,,,,1
TCD,Chad,Sub-Saharan Africa,Low income,ECI-TCD-2023,2023,,,,,,13149325362,4.12231962,553471205.7,13750021759,10.83635684,-0.936604165,-0.936604165,372391938.8,,,91.57708128,,,,1.0713,,,,4.936952432,2215097557,,,,,2434496226,3.22,,,,,,,,,,,,,,,,,606.5697502
TGO,Togo,Sub-Saharan Africa,Low income,ECI-TGO-2023,2023,,-0.657746132,-60323620,-0.657746132,-60323620,9171261838,6.407922156,1153849166,10420104201,,2.594565299,2.594565299,276349076.7,,,61.42735677,,,,1.3125,0.0002,,,1.140640112,2679689484,,,,,2111483044,2.79,,,,,,,,,,,,,,,,,606.5697502
THA,Thailand,East Asia & Pacific,Upper middle income,ECI-THA-2023,2023,7159400751,1.265328501,6516045720,2.655587901,13675446471,514969000000,1.887257251,85714464685,498761000000,1.228026235,1.220238118,1.220238118,5765771787,19378861452,10442602106,129.1362623,23.75788422,,2.1042,79.7893,0.0189,,,6.147392344,120000000000,16459433598,297000000000,16459433598,5.49,37368479614,8.27,,,,,,,,,,,,1.712,0.462,0.816,0.733,4.368,34.80218858
TJK,Tajikistan,Europe & Central Asia,Lower middle income,ECI-TJK-2023,2023,-100542667.3,1.165612102,140579836.6,0.331966591,40037169.31,12060602009,8.299999217,,,,2.188219981,2.188219981,139525232.4,-3321677405,-3826437505,,8.223491158,,0.0433,1.9609,,,,2.063379667,5674280260,,,,,3191231238,3.81,,,,,,,,,,,,,,,,,10.844525
TKM,Turkmenistan,Europe & Central Asia,Upper middle income,ECI-TKM-2023,2023,,,,,,60628857143,6.300157585,,,,-3.283712711,-3.283712711,,,,34.0992738,,,0.8536,12.0538,,,,13.4150223,3517252539,,,,,3795333616,1.93,,,,,,,,,,,,,,,,,
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,ECI-TLS-2023,2023,50105695.08,-2.409023893,-50105695.08,-0.817340347,-17000000,2079916900,-18.11781338,1100628900,2983557600,8.420351033,-20.83343803,-20.83343803,55111000,-149066050.8,-501904924.6,89.30059177,23.63860746,,,0.3417,0.0002,,,1.449989381,254756410.8,,,,,259088484.1,1.03,,,,,,,,,,,,,,,,,1
TON,Tonga,East Asia & Pacific,Upper middle income,ECI-TON-2023,2023,-3784836.561,,4926184.937,,1141348.376,,,,,6.351129803,,,,-220629501.5,-288116241.7,,45.6460912,,,0.1126,,,,3.270648298,151362667.6,,,,,168586752.9,,,,,,,,,,,,,,,,,,2.363698818
TTO,Trinidad and Tobago,Latin America & Caribbean,High income,ECI-TTO-2023,2023,2086156065,-5.682661318,-1555474291,1.938755791,530681774,27372285698,1.347675182,,,4.629302424,-10.18388327,-10.18388327,240704330.8,3762688996,2771695217,,12.13953327,,0.0094,2.5093,,,,24.99945156,,,,,,,,,,,,,,,,,,,2.579,3.705,3.577,3.362,7.898,6.750262379
TUN,Tunisia,Middle East & North Africa,Lower middle income,ECI-TUN-2023,2023,-739528917.8,1.498227904,727083940.2,-0.025644099,-12444977.51,48529595417,0.039156567,9582220220,52778975828,9.328995975,8.887636422,8.887636422,1208204190,-9052594480,-2220904969,107.1777716,29.99778669,,0.1651,8.1495,,,,3.57188201,24795860931,,,,,22335971711,11.29,,,,,,,,,,,,21.715,14.237,12.566,15.106,38.513,3.106166667
TUR,T�rkiye,Europe & Central Asia,Upper middle income,ECI-TUR-2023,2023,-4988000000,0.979295414,10951000000,0.533242494,5963000000,1118250000000,5.111168185,146467000000,1145590000000,53.85940876,68.23393416,68.23393416,15827853255,-86344000000,-29641000000,66.27660471,13.89211609,,2.2703,95.0401,0.0022,,,7.107214082,318000000000,,,,,152000000000,6.9,,,,,,,,,,,,9.868,8.031,11.253,9.388,17.476,23.73856612
TUV,Tuvalu,East Asia & Pacific,Upper middle income,ECI-TUV-2023,2023,,,,,,62280311.59,3.852809195,,,,6.004098705,6.004098705,,,,,,,,,,,,0.407497963,,,,,,,,,,,,,,,,,,,,,,,,
TZA,Tanzania,Sub-Saharan Africa,Lower middle income,ECI-TZA-2023,2023,-1627034507,2.057911761,1627034507,,,79062403821,5.069523532,6925574032,82131147125,3.799232914,2.748211894,2.748211894,905071614.4,-6032348970,-2078437442,38.21203481,10.89458684,,0.1231,8.91,,,,1.348223171,28460964290,,,,,19177682233,2.89,,,,,,,,,,,,,,,,,
UGA,Uganda,Sub-Saharan Africa,Low income,ECI-UGA-2023,2023,-2990803014,6.133376777,2991183813,0.000780823,380799.2328,48768955863,5.336972955,4665316635,50716021210,5.350948043,6.748015166,6.748015166,976660986.2,-3149346147,-4768325039,33.34169633,11.85540368,,,3.545,,,,1.096891252,17000767514,28257552128,22384487582,5873064547,,11436227527,4.96,,,,,,,,,,,,,,,,,3726.14046
UKR,Ukraine,Europe & Central Asia,Upper middle income,ECI-UKR-2023,2023,-4676000000,2.688006293,4805000000,0.072164997,129000000,178757000000,5.324335374,74513077774,216164000000,12.84902228,18.48045564,18.48045564,64753191604,-28795000000,-37737000000,78.09811367,23.36803307,,2.387,22.2331,0.0128,,,5.726916471,139000000000,,,,,96718815179,4.26,,,,,,,,,,,,,,,,,36.57380812
URY,Uruguay,Latin America & Caribbean,High income,ECI-URY-2023,2023,-2809711573,-7.090079236,-5476436112,-10.72767808,-8286147685,77240830877,0.367475176,,74721148379,5.869103599,3.43097019,3.43097019,1590099177,2133579393,2746124093,51.73348816,17.04127539,,0.6611,4.0156,0.0014,,,12.28840161,,,,,,,,,,,,,,,,,,,2.034,9.926,8.53,8.355,26.136,38.82391667
USA,United States,North America,High income,ECI-USA-2023,2023,105300000000,1.258207357,348784000000,1.638067771,454084000000,27720700000000,2.887556009,3723950000000,28518100000000,4.116338384,3.598391354,3.598391354,916015000000,-1063290000000,-784891000000,24.89936314,6.402390357,,6.3151,1710.6454,0.0034,,,17.79796745,,,,,14.27,,,,,,,,,,,,,,2.373,5.591,4.888,3.638,7.938,1
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,ECI-UZB-2023,2023,-2144994201,2.122929247,2156721392,0.011543446,11727190.74,101592000000,6.291416351,14673561510,118860000000,,12.65853803,12.65853803,,-14858973274,-17596857367,64.37731464,13.39066577,,1.7722,16.3187,,,,6.017321684,50995848160,,,,,27184844704,8.47,,,,,,,,,,11,,,,,,,11734.83342
VCT,St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,ECI-VCT-2023,2023,-83000571.11,7.63896383,81428525.19,-0.147476634,-1572046.296,1065962963,6.016109145,,,4.564577198,4.033144145,4.033144145,,-347285381.9,-218649366.3,,42.99086064,,,0.0338,,,,1.488309663,575628523.2,,,,,502861844.5,3.61,,,,,,,,,,,,,,,,,2.7
VEN,"Venezuela, RB",Latin America & Caribbean,,ECI-VEN-2023,2023,,,1434250000,,1434250000,,,,,,,,3917057.34,,,,,,0.105,17.6502,0.0179,,,5.38463963,,,,,,,,,,,,,,,,,,,,,,,,
VGB,British Virgin Islands,Latin America & Caribbean,High income,ECI-VGB-2023,2023,,,44158493710,,44158493710,,,,,,,,,,,,,,,0.0265,,,,2.336796204,,,,,,,,,,,,,,,,,,,,,,,,
VIR,Virgin Islands (U.S.),Latin America & Caribbean,High income,ECI-VIR-2023,2023,,,,,,,,,,,,,,,,,,,,,,,,0.232564789,,,,,,,,,,,,,,,,,,,,,,,,1
VNM,Vietnam,East Asia & Pacific,Lower middle income,ECI-VNM-2023,2023,-20050000000,4.305159287,18500000000,-0.360702535,-1550000000,429717000000,5.046430736,38038990172,409943000000,3.252892827,1.906231302,1.906231302,,44444000000,35241000000,166.323605,11.38912436,,2.6305,39.3183,0.052,,,5.222940222,105000000000,,,,,37055227573,7.03,,,,,,,,,,,,2.688,1.253,1.924,1.645,6.421,23787.31917
VUT,Vanuatu,East Asia & Pacific,Lower middle income,ECI-VUT-2023,2023,,0.39058402,4399200,0.39058402,4399200,1126313359,2.212941771,,,,11.31002133,11.31002133,,,,,,,,0.1469,,,,2.091701544,362290706,,,,,329915494.5,1.99,,,,,,,,,,,,,,,,,119.1125
WSM,Samoa,East Asia & Pacific,Lower middle income,ECI-WSM-2023,2023,-2396341.88,0.255376459,2395914.976,-4.55e-05,-426.9038885,938189443.8,8.584091218,170312338.6,1340978093,,8.710884357,8.710884357,,-385920923.5,-214798027.9,90.65748056,46.31399301,,,0.2399,,,,2.982050465,308627272.6,,,,,289446291.6,4.23,,,,,,,,,,,,,,,,,2.73843913
XKX,Kosovo,Europe & Central Asia,Upper middle income,ECI-XKX-2023,2023,-703007656.5,8.68016314,908658506.6,1.964525634,205650850.1,10468219225,4.067627014,1318925934,13678917715,4.944324388,4.563777691,4.563777691,133185465.9,-4973210161,-3206829833,109.9518629,44.53376356,,,,,,,,2525228737,,,,,829126953.2,2.41,,,,,,,,,,,,,,,,,0.924709623
YEM,"Yemen, Rep.",Middle East & North Africa,Low income,ECI-YEM-2023,2023,,,,,,,,,,,,,,,,,,,,2.6451,,,,0.818538867,5814628864,,,,,6688092520,,,,,,69.23000336,,,,,,,,,,,,1355.116379
ZAF,South Africa,Sub-Saharan Africa,Upper middle income,ECI-ZAF-2023,2023,-6254237592,0.90421279,3442331506,-0.738616093,-2811906086,380699000000,0.698485195,73663650752,377973000000,6.073908532,4.804271425,4.804271425,2781117202,5552511399,1217482584,65.18009555,8.625679304,,1.5516,49.4052,,,,8.259702719,114000000000,476000000000,270000000000,206000000000,,95554535436,6.1,,,,,,,,,,,,15.144,38.607,34.524,32.098,60.082,18.45024418
ZMB,Zambia,Sub-Saharan Africa,Lower middle income,ECI-ZMB-2023,2023,31089479.62,0.311507238,85907330.46,0.424240317,116996810.1,27577956471,5.367942855,3671393421,25333927574,10.88453169,7.094629603,7.094629603,377172056.2,1372853456,599476624.8,78.24188705,9.569145548,,0.228,2.3584,,,,1.470973339,23700678366,,,,,17613114677,3.61,,,,,,,,,,,,9.702,4.009,11.342,5.861,10.009,20.21201787
ZWE,Zimbabwe,Sub-Saharan Africa,Lower middle income,ECI-ZWE-2023,2023,-557873000,1.583455408,557873000,0.086570581,30500000,35231367886,5.336730495,5316143342,37921692613,,921.5356516,921.5356516,870433537.9,-1452927728,-2690324728,50.79496389,5.778392018,,0.0963,1.4784,,,,1.898270479,8911016023,,,,,6813700488,3.34,,,,,,,,,,,,5.949,8.581,11.282,9.348,15.858,3509.17222
